# OpenSignals Text File Format
# {"20:16:12:21:39:96": {"sensor": ["ECGBIT", "EDABITREV", "ACCBITREV"], "device name": "metamorfosis", "column": ["nSeq", "I1", "I2", "O1", "O2", "A2", "A3", "A5"], "sync interval": 2, "time": "1:3:29.525", "comments": "", "device connection": "/dev/tty.BITalino-39-96-DevB", "channels": [2, 3, 5], "keywords": "", "convertedValues": 1, "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": "1281", "device": "bitalino_rev", "position": 0, "sampling rate": 100, "label": ["A2", "A3", "A5"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10], "date": "2018-12-1", "special": [{}, {}, {}]}}
# EndOfHeader
7.0	0.0	0.0	0.0	0.0	-0.012	10.84	-0.231	
8.0	0.0	0.0	0.0	0.0	-0.038	10.86	-0.279	
9.0	0.0	0.0	0.0	0.0	0.105	9.81	-0.221	
10.0	0.0	0.0	0.0	0.0	0.073	9.42	-0.183	
11.0	0.0	0.0	0.0	0.0	-0.038	10.89	-0.231	
12.0	0.0	0.0	0.0	0.0	-0.035	10.84	-0.279	
13.0	0.0	0.0	0.0	0.0	0.114	9.4	-0.231	
14.0	0.0	0.0	0.0	0.0	0.05	10.06	-0.183	
15.0	0.0	0.0	0.0	0.0	-0.038	10.89	-0.231	
0.0	0.0	0.0	0.0	0.0	0.064	10.3	-0.269	
1.0	0.0	0.0	0.0	0.0	0.123	9.4	-0.221	
2.0	0.0	0.0	0.0	0.0	-0.015	10.79	-0.183	
3.0	0.0	0.0	0.0	0.0	-0.012	10.86	-0.231	
4.0	0.0	0.0	0.0	0.0	0.111	10.23	-0.269	
5.0	0.0	0.0	0.0	0.0	0.138	9.42	-0.221	
6.0	0.0	0.0	0.0	0.0	0.059	10.52	-0.192	
7.0	0.0	0.0	0.0	0.0	-0.038	10.89	-0.221	
8.0	0.0	0.0	0.0	0.0	0.018	10.45	-0.279	
9.0	0.0	0.0	0.0	0.0	0.091	9.4	-0.221	
10.0	0.0	0.0	0.0	0.0	-0.062	10.84	-0.192	
11.0	0.0	0.0	0.0	0.0	-0.003	10.86	-0.231	
12.0	0.0	0.0	0.0	0.0	0.073	9.4	-0.269	
13.0	0.0	0.0	0.0	0.0	0.012	10.67	-0.231	
14.0	0.0	0.0	0.0	0.0	-0.085	10.89	-0.183	
15.0	0.0	0.0	0.0	0.0	0.082	10.52	-0.231	
0.0	0.0	0.0	0.0	0.0	0.205	9.57	-0.269	
1.0	0.0	0.0	0.0	0.0	0.387	10.08	-0.231	
2.0	0.0	0.0	0.0	0.0	0.202	10.89	-0.192	
3.0	0.0	0.0	0.0	0.0	-0.319	10.72	-0.231	
4.0	0.0	0.0	0.0	0.0	-0.404	9.45	-0.269	
5.0	0.0	0.0	0.0	0.0	-0.161	9.72	-0.231	
6.0	0.0	0.0	0.0	0.0	-0.073	10.86	-0.192	
7.0	0.0	0.0	0.0	0.0	0.123	10.57	-0.231	
8.0	0.0	0.0	0.0	0.0	0.135	9.37	-0.269	
9.0	0.0	0.0	0.0	0.0	0.146	10.08	-0.231	
10.0	0.0	0.0	0.0	0.0	0.012	10.89	-0.192	
11.0	0.0	0.0	0.0	0.0	0.076	10.84	-0.231	
12.0	0.0	0.0	0.0	0.0	0.132	9.45	-0.269	
13.0	0.0	0.0	0.0	0.0	0.144	10.11	-0.231	
14.0	0.0	0.0	0.0	0.0	-0.021	10.89	-0.192	
15.0	0.0	0.0	0.0	0.0	0.182	10.23	-0.231	
0.0	0.0	0.0	0.0	0.0	0.161	9.4	-0.269	
1.0	0.0	0.0	0.0	0.0	0.094	10.74	-0.231	
2.0	0.0	0.0	0.0	0.0	0.035	10.84	-0.192	
3.0	0.0	0.0	0.0	0.0	0.199	9.45	-0.221	
4.0	0.0	0.0	0.0	0.0	0.146	10.16	-0.279	
5.0	0.0	0.0	0.0	0.0	0.082	10.91	-0.231	
6.0	0.0	0.0	0.0	0.0	0.12	10.79	-0.192	
7.0	0.0	0.0	0.0	0.0	0.22	9.55	-0.221	
8.0	0.0	0.0	0.0	0.0	0.188	9.67	-0.269	
9.0	0.0	0.0	0.0	0.0	0.067	10.86	-0.221	
10.0	0.0	0.0	0.0	0.0	-0.006	10.86	-0.183	
11.0	0.0	0.0	0.0	0.0	0.073	9.91	-0.221	
12.0	0.0	0.0	0.0	0.0	-0.012	9.42	-0.269	
13.0	0.0	0.0	0.0	0.0	-0.091	10.69	-0.231	
14.0	0.0	0.0	0.0	0.0	-0.226	10.89	-0.192	
15.0	0.0	0.0	0.0	0.0	-0.067	10.21	-0.231	
0.0	0.0	0.0	0.0	0.0	-0.088	9.67	-0.279	
1.0	0.0	0.0	0.0	0.0	-0.188	10.89	-0.231	
2.0	0.0	0.0	0.0	0.0	-0.082	10.3	-0.183	
3.0	0.0	0.0	0.0	0.0	-0.015	9.4	-0.231	
4.0	0.0	0.0	0.0	0.0	-0.132	10.6	-0.279	
5.0	0.0	0.0	0.0	0.0	-0.155	10.89	-0.231	
6.0	0.0	0.0	0.0	0.0	0.0	10.45	-0.192	
7.0	0.0	0.0	0.0	0.0	0.059	9.42	-0.231	
8.0	0.0	0.0	0.0	0.0	-0.085	10.86	-0.279	
9.0	0.0	0.0	0.0	0.0	0.009	10.74	-0.231	
10.0	0.0	0.0	0.0	0.0	0.05	9.72	-0.173	
11.0	0.0	0.0	0.0	0.0	0.073	9.59	-0.231	
12.0	0.0	0.0	0.0	0.0	-0.079	10.89	-0.279	
13.0	0.0	0.0	0.0	0.0	0.029	10.62	-0.221	
14.0	0.0	0.0	0.0	0.0	0.038	9.37	-0.173	
15.0	0.0	0.0	0.0	0.0	0.047	10.33	-0.231	
0.0	0.0	0.0	0.0	0.0	-0.085	10.91	-0.279	
1.0	0.0	0.0	0.0	0.0	0.006	10.82	-0.231	
2.0	0.0	0.0	0.0	0.0	0.056	9.45	-0.173	
3.0	0.0	0.0	0.0	0.0	0.07	9.81	-0.231	
4.0	0.0	0.0	0.0	0.0	-0.073	10.89	-0.288	
5.0	0.0	0.0	0.0	0.0	0.018	10.67	-0.24	
